,id,name,genre,start_date,rating,votes,n_episodes,runtime1,runtime2,user_reviews,critic_reviews,cast
696,tt1600199,Franklin & Bash,Comedy,2011,7.7,"12,174",40,1h,1,25,7,"Jason Ensler, Colin Bucksey, Richie Keen, Mike Listo, Andrew Fleming, Steve Robin, Kevin Bray, Elizabeth Allen Rosenbaum, David Grossman, Arlene Sanford"
697,tt0434706,Monster,Animation,2004,8.7,"12,123",76,24min,24,43,9,"Ryasuke Nakamura, Patrick Seitz, Masayuki Kojima, Donald Roman Lopez, Rene Veilleux, Ryasuke Nakamura, Naoki Urasawa, Masao Maruyama, Joshua Lopez, Kuniaki Haishima"
698,tt2407574,My Mad Fat Diary,Comedy,2013,8.5,"12,112",16,47min,47,18,3,"Alex Winckler, Benjamin Caron, Tim Kirkby, Anthony Philipson, Luke Snellin, Vanessa Caswill, Tom Bidwell, Rae Earl, George Kay, Laura Neal"
699,tt0115231,Kenan & Kel,Family,1996,7.9,"12,043",62,30min,30,40,2,"Kim Fields, Virgil L. Fabian, Brian Robbins, Howard Storm, Alan Rosen, Malcolm-Jamal Warner, Ken Ceizler, Mary Schmid, Tony Singletary, Keith Truesdell"
700,tt5011816,Sneaky Pete,Crime,2015,8.3,"12,032",17,1h,1,52,19,"Sarah Pia Anderson, Michael Dinner, Seth Gordon, Adam Arkin, Bryan Cranston, Laura Innes, Michael Pressman, Rosemary Rodriguez, Craig Zisk, Cherie Nowlan"
701,tt0377260,Shameless,Comedy,2004,8.1,"11,958",139,1h,1,48,7,"Paul Walker, David Threlfall, Lawrence Till, Dearbhla Walsh, Gordon Anderson, Dominic Leclerc, Andrew McDonnell, Luke Watson, Metin Huseyin, Tim Whitby"
702,tt1641247,Life's Too Short,Comedy,2011,7.5,"11,880",8,30min,30,41,26,"Ricky Gervais, Stephen Merchant, Warwick Davis, Ricky Gervais, Stephen Merchant, Mark Freeland, Ricky Gervais, Charlie Hanson, Stephen Merchant, Judith Bantock"
703,tt1981558,Key and Peele,Comedy,2012,8.3,"11,808",55,30min,30,26,24,"Peter Atencio, Payman Benz, Keegan-Michael Key, Jordan Peele, Rebecca Drysdale, Colton Dunn, Jay Martel, Ian Roberts, Alex Rubens, Charlie Sanders"
704,tt1850458,Whitney,Comedy,2011,5.6,"11,796",38,30min,30,96,6,"Andy Ackerman, Linda Mendoza, David Trainer, Betsy Thomas, Mark Cendrowski, Henry Chan, John Fortenberry, Fred Savage, Steve Zuckerman, Whitney Cummings"
705,tt0206511,Even Stevens,Comedy,2000,7.8,"11,779",66,30min,30,77,2,"Sean McNamara, Peter Baldwin, Paul Hoen, Jonathan Winfrey, Casey Lynn De Stefano, Savage Steve Holland, Matt Dearborn, Gregory Hobson, Donna Pescow, David Steinberg"
706,tt0379623,The Ellen DeGeneres Show,Comedy,2003,7.3,"11,718",2327,1h,1,34,,"Liz Patrick, Manny Rodriguez, Peter Fowkes, Suzanne Luna, Barry Glazer, Todd Bishop, Lenn Goodside, Inga Kleinrichert, Michelle Wendt, Ellen DeGeneres"
707,tt0290223,Inuyasha,Animation,2000,7.9,"11,697",167,24min,24,65,4,"Megumi Yamamoto, Masashi Ikeda, Hitoyuki Matsui, Satoshi Toba, Naoya Aoki, Yasunao Aoki, Rumiko Takahashi, Katsuhiko Chiba, Katsuyuki Sumizawa, Michihiko Suwa"
708,tt3127020,Faking It,Comedy,2014,7.5,"11,659",38,21min,21,28,3,"Jamie Travis, Claire Scanlon, Jeff Melman, Patrick R. Norris, Erin Ehrlich, Joe Nussbaum, Lee Rose, Brian Dannelly, Linda Mendoza, Silas Howard"
709,tt2402137,Mr Selfridge,Action,2014,7.5,"11,655",20,1h,1,54,7,"Brad Turner, Kenneth Biller, Jon Jones, Jamie Payne, Alrick Riley, Jeff T. Thomas, John Behring, Milan Cheylov, Karen Gaviola, Terrence O'Hara"
710,tt2310212,Legends,Drama,2013,7.7,"11,653",40,45min,45,53,16,"Rob Evans, Lawrence Till, Anthony Byrne, Joss Agnew, Robert Del Maestro, Michael Keillor, Jon Jones, John Strickland, Bill Anderson, Fraser Macdonald"
711,tt3305096,Galavant,Adventure,2015,8.1,"11,638",18,22min,22,84,10,"John Fortenberry, Chris Koch, Declan Lowney, Paul Murphy, James Griffiths, Dan Fogelman, Julia Grob, Jeremy Hall, John Hoberg, Kat Likkel"
712,tt1279972,Treme,Drama,2010,8.2,"11,617",38,59min,59,38,55,"Anthony Hemingway, Ernest R. Dickerson, Agnieszka Holland, Jim McKay, Brad Anderson, Simon Cellan Jones, Adam Davidson, Roxann Dawson, Tim Robbins, Alex Hall"
713,tt0063939,The Pink Panther Show,Animation,1969,7.7,"11,593",46,1h,1,12,2,"Hawley Pratt, Friz Freleng, Gerry Chiniquy, Arthur Davis, Art Leonardi, Sid Marcus, Robert McKimson, George Singer, Bob Kurtz, John W. Dunn"
714,tt1848220,Muhtesem Yuzyil,Biography,2011,6.5,"11,577",139,1h,1,31,2,"Durul Taylan, Yagmur Taylan, Meral Okay, Timur Savci, Soner Akalin, Fahir Atakoglu, Aytekin Atas, Ercan Ã–zkan, Burak Kanbir, Aydin Sarioglu"
715,tt0808096,Primeval,Action,2007,7.3,"11,554",36,1h,1,74,13,"Cilla Ware, Jamie Payne, Mark Everest, Robert Quinn, Andrew Gunn, Nick Murphy, Richard Curson Smith, Tony Mitchell, Matthew Thompson, Tim Haines"
716,tt3444938,The Tonight Show Starring Jimmy Fallon,Comedy,2014,7.7,"11,550",730,1h,1,37,13,"Dave Diomedi, Jonathan Adler, Chris Belair, Sage Boggs, Patrick Borelli, Gerard Bradford, Dan Chamberlain, Josh Comers, Luke Cunningham, Mike DiCenzo"
717,tt0312109,Codename: Kids Next Door,Animation,2002,7.2,"11,534",80,30min,30,34,1,"Tom Warburton, Tom Warburton, Mo Willems, Andy Rheingold, Alison Wilgus, Maxwell Atoms, Kim Arndt, Erin Finnegan, Grace Lu, Blake Lemons"
718,tt2164430,A Young Doctor's Notebook & Other Stories,Comedy,2012,7.9,"11,459",8,23min,23,27,7,"Alex Hardcastle, Robert McKillop, Mikhail A. Bulgakov, Mark Chappell, Alan Connor, Shaun Pye, Kenton Allen, Dan Cheesbrough, Jon Hamm, Clelia Mountford"
719,tt0118414,The Odyssey,Adventure,1997,7,"11,444",2,2h,2,67,8,"Andrey Konchalovskiy, Homer, Andrey Konchalovskiy, Chris Solimine, Francis Ford Coppola, Fred Fuchs, Robert Halmi Sr., Dyson Lovell, Nicholas Meyer, Chris Thompson"
720,tt1230180,The Angry Video Game Nerd,Comedy,2004,8.5,"11,430",183,,,39,2,"James Rolfe, Doug Walker, James Rolfe, Mike Matei, Charles Dickens, Lucas Zebroski, Dr. Seuss, Pat Contri, Doug Walker, James Rolfe"
721,tt2170584,Video Game High School,Action,2012,7.7,"11,424",21,42min,42,45,16,"Matthew Arnold, Freddie Wong, Brandon Laatsch, Matthew Arnold, Will Campos, Brian Firenzi, Chris Pappavaselio, Elle Schneider, Sarah Tarkoff, Freddie Wong"
722,tt0321018,What I Like About You,Comedy,2002,6.7,"11,408",86,30min,30,37,3,"Shelley Jensen, Steve Zuckerman, Gary Halvorson, Leslie Kolins Small, Rebecca Baughman, Peter Marc Jacobson, Sheldon Epps, Rich Correll, Mark Cendrowski, Gerry Cohen"
723,tt0083466,Police Squad!,Comedy,1982,8.5,"11,406",6,24min,24,53,13,"Joe Dante, Jim Abrahams, Reza Badiyi, Georg Stanford Brown, Paul Krasny, David Zucker, Jerry Zucker, Jim Abrahams, Tino Insana, David Misch"
724,tt0367274,Da Ali G Show,Comedy,2003,8,"11,405",12,30min,30,20,11,"James Bobin, Dan Mazer, Sacha Baron Cohen, Ethan T. Berlin, Tommy Blacha, James Bobin, Rich Dahm, Craig DiGregorio, David Eilenberg, Jamie Glassman"
725,tt0066626,All in the Family,Comedy,1971,8.3,"11,370",208,30min,30,103,34,"Paul Bogart, John Rich, Bob LaHendro, Wes Kenney, Norman Campbell, Hal Cooper, Norman Lear, Robert H. Livingston, Walter C. Miller, Bud Yorkin"
726,tt0108783,Gargoyles,Animation,1994,8.1,"11,362",65,30min,30,34,9,"Dennis Woodyard, Frank Paur, Kazuo Terada, Saburo Hashimoto, Bob Kline, Takamitsu Kawamura, Butch Lukic, Michael Reaves, Lydia Marano, Brynne Stephens"
727,tt0081933,The Smurfs,Animation,1981,7.3,"11,356",258,30min,30,23,9,"Ray Patterson, Carl Urbano, Rudy Zamora, Don Lusk, George Gordon, Jay Sarbry, Bob Hathcock, Oscar Dufau, Paul Sommer, John Walker"
728,tt0284722,Reba,Comedy,2001,6.5,"11,347",125,30min,30,76,10,"Will Mackenzie, Robbie Countryman, Gail Mancuso, Christopher Rich, Amanda Bearse, Jack Kenny, Leonard R. Garner Jr., Ellen Gittelsohn, Gary Shimokawa, Katy Garretson"
729,tt1518542,Sarabhai vs Sarabhai,Comedy,2004,9.1,"11,293",79,30min,30,25,,"Deven Bhojani, Aatish Kapadia, J.D. Majethia, Omung Kumar, Aman Sharma, Uttank Vora"
730,tt0112095,NewsRadio,Comedy,1995,7.9,"11,233",97,23min,23,107,12,"Tom Cherones, James Burrows, Alan Myerson, Judi Elterman, Patrick Maloney, Leonard R. Garner Jr., Michael Lembeck, Gregg Heschong, Peter Bonerz, Lee Shallat Chemel"
731,tt3216586,The Brink,Comedy,2015,7.8,"11,229",10,30min,30,36,7,"Michael Lehmann, Adam Bernstein, James M. Muro, Jon Poll, Jay Roach, Tim Robbins, Scott Winant, Kim Benabib, Roberto Benabib, Dave Holstein"
732,tt0325547,Hellsing,Action,2001,8,"11,223",13,23min,23,31,12,"Taliesin Jaffe, Umanosuke Iida, Yasunori Urata, Kohta Hirano, Taliesin Jaffe, Chiaki Konaka, Yoji Hosono, Satoshi Fujii, Jonathan Klein, Reiko Matsuo"
733,tt1942683,The Amazing World of Gumball,Animation,2011,8.1,"11,210",189,11min,11,67,4,"Mic Graves, Antoine Perez, Richard Overall, Benjamin Bocquelet, Tobi Wilson, Joe Parham, Jon Foster, James Lamont, Mic Graves, Louise Coats"
734,tt2480514,In the Flesh,Drama,2013,8.1,"11,200",9,56min,56,37,15,"Jonny Campbell, Jim O'Hanlon, Damon Thomas, Alice Troughton, Dominic Mitchell, Arthur T. Manderley, Fintan Ryan, John Jackson, Hilary Martin, Simon Judd"
735,tt0101076,Darkwing Duck,Animation,1991,7.7,"11,160",91,30min,30,41,9,"Tad Stones, Alan Zaslove, Haskell Barkin, John Behnke, Gordon Bressack, Kevin Campbell, Victor Cook, Pat Corcoran, Carter Crocker, Jeremy Cushner"
736,tt1181917,The Suite Life on Deck,Action,2008,6.2,"11,157",71,30min,30,34,5,"Rich Correll, Phillip David Lewis, Shelley Jensen, Bob Koherr, Ellen Gittelsohn, Lex Passaris, Eric Dean Seaton, Joel Zwick, Jim Drake, Mark Cendrowski"
737,tt0083505,The Young Ones,Comedy,1982,8.2,"11,138",12,6h,6,69,4,"Paul Jackson, Geoff Posner, Ed Bye, Ben Elton, Rik Mayall, Lise Mayer, Alexei Sayle, Paul Jackson, Geoff Posner, Peter Brewis"
738,tt0361256,Wonderfalls,Comedy,2004,8.3,"11,105",14,1h,1,84,18,"Todd Holland, Jamie Babbit, Marita Grabiak, Allan Kroeker, Peter Lauer, Michael Lehmann, Peter O'Fallon, Jeremy Podeswa, Craig Zisk, Bryan Fuller"
739,tt0106053,Late Show with David Letterman,Comedy,1993,6.9,"11,068",4227,1h,1,50,2,"Jerry Foley, Hal Gurnee, Brian McAloon, Randi Grossack, David Letterman, Jim Mulholland, Michael Barrie, Steve Young, Bill Scheft, Eric Stangel"
740,tt2295809,Mistresses,Drama,2013,7.1,"11,056",52,43min,43,36,7,"John Scott, Constantine Makris, Christopher Misiano, Holly Dale, Eric Laneuville, Ron Lagomarsino, Cherie Nowlan, Michael Grossman, Ron Underwood, Tara Nicole Weyr"
741,tt1000734,Secret Diary of a Call Girl,Drama,2007,7.4,"11,055",32,30min,30,22,10,"Yann Demange, Susan Tully, Peter Lydon, Fraser Macdonald, Owen Harris, China Moo-Young, Samuel Donovan, Alex Garcia Lopez, Wayne Yip, Belle de Jour"
742,tt0076984,Battlestar Galactica,Sci-Fi,1978,7.1,"11,027",21,1h,1,61,19,"Rod Holcomb, Christian I. Nyby II, Alan J. Levi, Daniel Haller, Donald P. Bellisario, Vince Edwards, Richard A. Colla, Winrich Kolbe, Glen A. Larson, Donald P. Bellisario"
743,tt2710104,The Crazy Ones,Comedy,2013,7.1,"11,016",22,30min,30,38,9,"Jason Winer, Bill D'Elia, Alex Hardcastle, Fred Savage, Matt Sohn, Fred Goss, Michael Patrick Jann, David Katzenberg, Linda Mendoza, Steven K. Tsuchida"
744,tt2058303,Fresh Meat,Comedy,2011,7.9,"10,919",30,50min,50,22,4,"Jamie Jay Johnson, David Kerr, Annie Griffin, Gordon Anderson, Nick Wood, Jesse Armstrong, Sam Bain, Tony Roche, Tom Basden, Jon Brown"
745,tt3358020,Parasyte: The Maxim,Animation,2014,8.5,"10,912",24,22min,22,27,5,"Kenichi Shimizu, Yuki Inaba, Kenichi Kawamura, Michita Shiraishi, Chie Yamashiro, Taru Ishida, Naoyuki Kuzuya, Hiromichi Matano, Kaji Sawai, Hitoshi Iwaaki"
746,tt0320808,The Adventures of Jimmy Neutron: Boy Genius,Animation,2002,6.7,"10,913",63,24min,24,48,2,"Keith Alcorn, Mike Gasaway, Kirby Atkins, John A. Davis, Steven Banks, Jed Spingarn, Andrew Nicholls, Darrell Vickers, Steve Oedekerk, Gene Grillo"
747,tt0210413,Clerks,Animation,2000,7.4,"10,895",6,22min,22,87,9,"Chris Bailey, Nicholas Filippi, Steve Loter, David Mandel, Scott Mosier, Kevin Smith, Paul Dini, Steve Lookner, Brian Kelley, David Kendall"
748,tt0318883,Everwood,Drama,2002,7.4,"10,883",89,1h,1,107,8,"Michael Schultz, David Petrarca, Perry Lang, Sandy Smolan, Arvin Brown, Matt Shakman, David Paymer, Jason Moore, Arlene Sanford, Michael Lange"
749,tt1593756,Outsourced,Comedy,2010,7.5,"10,874",22,30min,30,46,3,"Victor Nelli Jr., Reginald Hudlin, Ken Kwapis, Michael Lehmann, Gail Mancuso, Linda Mendoza, John Putch, Kevin Dowling, Dennie Gordon, Alex Hardcastle"
750,tt0346369,Penn & Teller: Bullshit!,Comedy,2003,8.2,"10,856",89,30min,30,58,22,"Star Price, Chip Selby, David Wechter, Tim Rogan, Ted Saad, Scott Firestone, R.L. Shontell, Kevin Barry, Scott Schaefer, Joshua E. Kessler"
751,tt0098837,Keeping Up Appearances,Comedy,1990,7.8,"10,845",44,1h,1,70,2,"Harold Snoad, Roy Clarke, Harold Snoad, William Dudman, Andy Quested, Derek Evans, Tim Gleeson, Sara Hawden, John Collins, Geoff Powell"
752,tt0088527,Growing Pains,Comedy,1985,6.6,"10,833",167,30min,30,39,5,"John Tracy, Jack Shea, John Pasquin, Burt Brinckerhoff, Gerren Keith, Iris Dugow, Nick Havinga, Renny Temple, Jonathan Weiss, Dan Guntzelman"
753,tt0960136,Dirty Sexy Money,Drama,2007,7.3,"10,807",23,45min,45,26,21,"Michael Grossman, Robert Berlinger, Andrew Bernstein, Jamie Babbit, Michael Schultz, Jeff Melman, James Frawley, Tony Goldwyn, Peter Horton, Michael Lange"
754,tt0047708,Alfred Hitchcock Presents,Crime,1955,8.6,"10,802",268,25min,25,29,15,"Robert Stevens, Paul Henreid, Herschel Daugherty, Norman Lloyd, Alfred Hitchcock, Arthur Hiller, Alan Crosland Jr., James Neilson, Jus Addiss, John Brahm"
755,tt0415463,Zoey 101,Comedy,2005,5.9,"10,786",65,30min,30,147,2,"Steve Hoefer, Adam Weissman, Michael Grossman, Savage Steve Holland, David Kendall, Roger Christiansen, Fred Savage, Steve Zuckerman, Roger Nygard, Larry LaFond"
756,tt2084712,Young & Hungry,Comedy,2014,7.5,"10,782",65,22min,22,35,4,"Andy Cadiff, Phillip David Lewis, Katy Garretson, Anthony Rich, Robbie Countryman, Arlene Sanford, Linda Mendoza, Joe Nussbaum, Alfonso Ribeiro, Jean Sagal"
757,tt2433738,Wentworth,Crime,2013,8.7,"10,745",59,45min,45,67,5,"Kevin Carlin, Catherine Millar, Steve Jodrell, Jet Wilkinson, Mat King, Tori Garrett, Pino Amenta, Dee McLachlan, Adrian Russell Wills, Fiona Banks"
758,tt0460651,Invasion,Drama,2005,7.6,"10,745",22,1h,1,142,17,"Lawrence Trilling, Sergio Mimica-Gezzan, Steve Shill, Thomas Schlamme, Ernest R. Dickerson, Michael Dinner, Rod Holcomb, Michael Nankin, Bill Eagles, Eric Laneuville"
759,tt5707802,Dear White People,Comedy,2017,6.4,"10,696",11,30min,30,212,34,"Justin Simien, Nisha Ganatra, Tina Mabry, Barry Jenkins, Charlie McDowell, Steven K. Tsuchida, Leann Bowen, Njeri Brown, Chuck Hayward, Justin Simien"
760,tt1626038,The Avengers: Earth's Mightiest Heroes,Animation,2010,8.3,"10,687",52,30min,30,24,11,"Frank Paur, Ciro Nieli, Vinton Heuck, Sebastian Montes, Boyd Kirkland, Roy Burdine, Steven E. Gordon, Gary Hartle, Christopher Yost, Jack Kirby"
761,tt1832045,Magic City,Crime,2012,7.7,"10,682",17,50min,50,44,30,"Ed Bianchi, Simon Cellan Jones, David Petrarca, Carl Franklin, Nick Gomez, Clark Johnson, Terrence O'Hara, Mitch Glazer, Lawrence Konner, Rich Cohen"
762,tt0103442,Highlander,Action,1992,7.3,"10,670",119,1h,1,51,18,"Dennis Berry, Paolo Barzman, Richard Martin, Clay Borris, Thomas J. Wright, Peter Ellis, Ray Austin, Mario Azzopardi, Gerard Hameline, Charles Wilkinson"
763,tt0131664,The Angry Beavers,Animation,1997,7.3,"10,640",64,30min,30,36,8,"Robert Hughes, Michael Gerard, Gary Conrad, Mitch Schauer, George S. Chialtas, Pam Garry, Justin Michael, Patty Shinagawa, Brad Neave, Mitch Schauer"
764,tt0908454,Gavin & Stacey,Comedy,2007,7.9,"10,635",21,29min,29,34,5,"Christine Gernon, James Corden, Ruth Jones, Henry Normal, James Corden, Ted Dowd, Lindsay Hughes, Ruth Jones, Jane Harrison, Gill Isles"
765,tt1583607,Hot in Cleveland,Comedy,2010,7.2,"10,601",129,30min,30,39,13,"Andy Cadiff, David Trainer, John Whitesell, Gil Junger, Joe Regalbuto, Dennis Capps, Peter Filsinger, Shelley Jensen, Anthony Rich, Michael Lembeck"
766,tt2543796,Girl Meets World,Comedy,2014,7.2,"10,600",72,23min,23,99,3,"Joel Zwick, Rider Strong, Shiloh Strong, Ben Savage, John Whitesell, Michael A. Joseph, Danielle Fishel, Jonathan A. Rosenbaum, Willie Garson, Michael Kelly"
767,tt3766376,Vice Principals,Comedy,2016,7.9,"10,567",20,30min,30,30,11,"Jody Hill, Danny McBride, David Gordon Green, Jody Hill, Danny McBride, John Carcieri, Hayes Davenport, Adam Countee, Ben Dougan, Jeff Fradley"
768,tt3671754,Kardes Payi,Comedy,2014,8.8,"10,532",35,1h,1,1,1,"SelÃ§uk Aydemir, SelÃ§uk Aydemir, Onay Durgun, Mehmet Yigit Alp, Aytekin Atas, Tumay Ozokur, Esra Oral, Mehmet Tekin, Vedat Uyar, Ercan Eyigun"
769,tt0805666,Shark,Crime,2006,7.1,"10,485",38,1h,1,31,8,"Adam Davidson, Paul Holahan, Rod Holcomb, Marcos Siega, Steve Gomer, John F. Showalter, Terrence O'Hara, Kate Woods, Arvin Brown, Steven DePaul"
770,tt0112064,The Mask,Animation,1995,7,"10,472",54,30min,30,12,1,"Juli Murphy, Steve Roberts, Alexx Van Dyne, Dean Stefan, Thomas Hart, Duane Capizzi, Steve Cuden, Marty Isenberg, Robert N. Skir, John Arcudi"
771,tt0103352,Are You Afraid of the Dark?,Drama,1990,8.3,"10,469",91,30min,30,70,4,"D.J. MacHale, Ron Oliver, David Winning, Iain Paterson, Lorette Leblanc, Jim Donovan, Mark Soulard, Jean-Marie Comeau, Adam Weissman, Will Dixon"
772,tt0421291,Avrupa Yakasi,Comedy,2004,8.4,"10,447",126,1h,1,5,,"Jale Atabey Ã–zberk, Hakan Algul, Gulse Birsel, Doruk Cetin, Sinan Ã‡etin, Cenk Durmazel, Sonat Hancer, Duygu Celikkol, Alptekin Ã–zturk"
773,tt0366005,Danny Phantom,Animation,2004,7.1,"10,434",50,30min,30,60,1,"Butch Hartman, Wincat Alcala, Juli Murphy, Kevin Petrilak, Gary Conrad, Richard Bowman, Sean Dempsey, Daniel de la Vega, Steve Marmel, Butch Hartman"
774,tt0489598,The Hills,Drama,2006,3.5,"10,405",113,30min,30,35,10,"Hisham Abed, Jason Sands, Rob Bruce, Sean Travis, Adam DiVello, Rajan Shandil, Sean Travis, Sara Mast, Adam DiVello, Kristofer Lindquist"
775,tt0115378,Superman,Animation,1996,8.2,"10,396",54,30min,30,28,14,"Curt Geda, Dan Riba, Toshihiko Masuda, Kenji Hachizaki, Hiroyuki Aoyama, Butch Lukic, Shin'ichi Tsuji, Kazuhide Tomonaga, Yoichira Yano, Scott Jeralds"
776,tt1552112,The Glades,Action,2010,7.5,"10,358",49,1h,1,56,6,"Gary A. Randall, Eric Laneuville, Kelly Makin, Jonathan Frakes, Randy Zisk, Timothy Busfield, Jeff Bleckner, Lee Rose, Ron Underwood, Tricia Brock"
777,tt1231460,Late Night with Jimmy Fallon,Comedy,2009,7,"10,350",1013,1h,1,34,1,"Dan Opsal, Dave Diomedi, Michael Blieden, David Angelo, Benjamin Apple, Alex Baze, Michael Blieden, Patrick Borelli, Gerard Bradford, Jeremy Bronson"
778,tt0098924,TaleSpin,Animation,1990,7.7,"10,239",66,30min,30,23,5,"Larry Latham, Robert Taylor, Ed Ghertner, Jamie Mitchell, James T. Walker, Alan Burnett, Carter Crocker, Jeremy Cushner, Martin Donoff, Mark Edward Edens"
779,tt0462128,The New Adventures of Old Christine,Comedy,2006,7.1,"10,226",88,22min,22,32,5,"Andy Ackerman, Kari Lizer, Jeff Astrof, Katie Palmer, Adam Barr, Sherry Bilsing, Ellen Kreamer, Frank Pines, Jennifer Crittenden, Allan Rice"
780,tt2802008,Once Upon a Time in Wonderland,Adventure,2013,7.1,"10,191",13,42min,42,30,8,"Ralph Hemecker, Romeo Tirone, Ciaran Donnelly, Paul A. Edwards, David Solomon, Ron Underwood, David Boyd, Billy Gierhart, Kari Skogland, Michael Slovis"
781,tt5425186,Horace and Pete,Comedy,2016,8.7,"10,179",10,1h,1,51,10,"Louis C.K., Louis C.K., Vernon Chatman, Dave Becky, Blair Breard, Louis C.K., Vernon Chatman, Ryan Cunningham, Kathy Welch, Paul Simon"
782,tt3549044,Selfie,Comedy,2014,7.2,"10,167",13,22min,22,43,9,"Eric Appel, Alex Hardcastle, Claire Scanlon, Christine Gernon, Elliot Hegarty, Todd Holland, Danny Leiner, Joe Nussbaum, Julie Anne Robinson, Phil Traill"
783,tt2087571,The New Normal,Comedy,2012,6.8,"10,166",22,30min,30,37,14,"Elodie Keene, Max Winkler, Ryan Murphy, Scott Ellis, Miguel Arteta, Bradley Buecker, Burr Steers, Paris Barclay, Wendey Stanzler, Ali Adler"
784,tt1839337,The Voice,Game-Show,2011,6.6,"10,139",315,1h,1,37,2,"Alan Carter, Melissa A. Wong, Amanda Zucker, Lee Metzger, Audrey Morrissey, Kyley Tucker, Chad Hines, Brittany Martin Porter, Keith Dinielli, Jared Wyso"
785,tt0320037,Jimmy Kimmel Live!,Comedy,2003,6.9,"10,102",2831,1h,1,30,2,"Joe DeMaio, Jonathan Kimmel, Todd Bishop, Zack Bornstein, Will Burke, Bobcat Goldthwait, Sandra Restrepo, Maureen Bharoocha, Mark Lafferty, Payman Benz"
786,tt0310455,Foyle's War,Crime,2002,8.4,"10,052",28,1h,1,71,25,"Jeremy Silberston, Stuart Orme, Gavin Millar, Tristram Powell, Giles Foster, Andy Hay, David Thacker, Simon Langton, David Richards, Anthony Horowitz"
787,tt2427220,Crossing Lines,Action,2013,7.4,"9,969",34,43min,43,101,14,"Susan Tully, Eric Valette, Daniel Percival, Michael Wenning, Xavier Gens, Ashley Pearce, Laurent Bares, Andy Wilson, Kerric MacDonald, Niall MacCormick"
788,tt0174378,Real Time with Bill Maher,Comedy,1998,7.3,"9,951",129,30min,30,89,7,"Andy Ackerman, Ken Levine, Darryl Bates, Chris Brougham, Gail Mancuso, Wil Shriner, Lee Shallat Chemel, Michael Uppendahl, Gregg Heschong, Leonard R. Garner Jr."
789,tt0350448,Becker,Comedy,2003,7.6,"9,951",439,1h,1,37,10,"Hal Grant, Paul Casey, Keith Truesdell, Kelly D. Hommon, Ross Abrash, Scott Carter, T. Rafael Cimino, Lance Crouther, Adam Felber, David Feldman"
790,tt4378456,Second Chance,Drama,2016,7.6,"9,939",11,42min,42,43,9,"Brad Turner, Sarah Pia Anderson, Timothy Busfield, Michael Cuesta, Kate Dennis, Paul A. Edwards, Felix Enriquez Alcala, Adam Kane, Jennifer Lynch, John Scott"
791,tt2378794,Hello Ladies,Comedy,2013,7.5,"9,874",9,29min,29,46,9,"Stephen Merchant, Julian Farino, Greg Daniels, Lee Eisenberg, Stephen Merchant, Gene Stupnitsky, Lindsey Shockley, Jen Statsky, Daniel Chun, Ron Weiner"
